ts	imei	mwra	p.android.chrome	p.android.documentsui	p.android.packageinstaller	p.android.settings	p.android.gm	p.android.externalstorage	p.system	p.android.gms	p.dogalize	p.process.gapps	p.katana	p.google	p.notifier	p.android.defcontainer	p.android.vending	p.inputmethod.latin	p.simulator	p.olauncher	p.browser.provider	p.gms.persistent
2018-05-05 11:48:00	863033069630348792	1.00000	14.69567	14.61098	6.79595	8.57779	11.67506	13.13388	10.26482	35.59347	0.12375	45.88390	64.71622	59.98359	49.89212	20.19959	52.91299	63.72590	3.41983	81.49910	68.47102	38.67199
2018-05-05 11:49:00	863033069630348198	1.00000	11.47717	10.04511	10.19250	7.42415	11.00975	16.47961	10.35890	58.94679	0.00497	39.39861	37.14697	73.13866	53.98156	72.78307	89.33827	69.36798	59.79498	35.59112	37.60760	2.25308
2018-05-05 11:50:00	863033069630348909	1.00000	15.85483	9.87134	13.51770	17.81084	10.42703	12.58660	14.73449	59.57858	0.39432	54.81588	77.17746	74.98798	47.04503	96.47415	81.03667	96.67106	42.58961	94.92791	3.89426	20.70825
2018-05-05 11:51:00	359043379931766734	1.00000	12.01695	15.99399	14.43480	10.52501	12.45384	14.37531	14.31332	53.52835	0.00854	59.48645	40.80945	43.72337	54.14554	45.95347	64.73969	4.83928	11.41473	81.14459	46.39885	2.18015
2018-05-05 11:52:00	8630330696303481594	1.00000	8.20925	8.64721	10.98067	11.31811	11.38404	14.36516	9.98863	49.27860	0.00025	57.46796	53.82452	47.80359	51.72124	34.21862	28.38690	67.01922	44.84158	2.00778	28.67521	81.23191
2018-05-05 11:53:00	359043379931766585	1.00000	5.62590	8.71698	11.56236	11.60114	12.02835	12.60633	10.18197	75.91560	0.00006	49.11676	67.83597	46.95732	40.04051	37.81253	26.88151	60.79900	11.36379	24.54411	30.52255	87.77142
2018-05-05 11:54:00	863033069630348438	1.00000	11.87461	9.78335	10.90311	8.98270	10.08587	15.68269	10.28322	39.88319	0.00744	52.11477	45.11265	65.09645	29.48962	1.69590	8.81031	37.69343	89.08220	38.99353	15.37710	69.42410
2018-05-05 11:55:00	3590433799317661453	0.00000	15.12709	16.28161	10.56620	10.77198	15.13933	16.83641	14.15369	59.37217	0.19049	43.63128	63.16453	39.86907	48.79054	48.80299	91.87121	76.23797	87.51258	84.15370	60.90561	22.86881
2018-05-05 11:56:00	359043379931766247	1.00000	9.71149	12.65858	11.49119	13.42277	12.70559	14.36343	11.94869	32.69531	0.00088	45.55441	61.72158	51.07538	54.48108	4.05654	50.31188	21.14880	9.73010	6.44325	84.21354	69.31401
2018-05-05 11:57:00	8630330696303481800	1.00000	13.52327	11.36753	12.43120	13.58478	8.81232	14.04006	11.63509	62.24901	0.03833	58.76612	47.30122	65.00784	28.45718	16.38699	35.89504	99.48242	84.61662	44.50447	15.89866	12.69299
2018-05-05 11:58:00	359043379931766098	0.00000	16.99326	13.13536	15.18947	9.59874	16.06713	8.44464	14.79834	15.30236	1.23102	49.43469	57.82993	64.47598	77.26704	42.92469	6.07798	6.20594	20.37678	66.64256	4.74897	80.99414
2018-05-05 11:59:00	8630330696303481511	1.00000	9.81731	11.39083	11.16733	12.43953	8.56729	12.82671	11.05580	66.30630	0.00099	62.71699	58.64456	26.87297	47.60435	1.96210	22.44848	8.58454	19.07665	43.78215	45.50990	96.74164
2018-05-05 12:00:00	863033069630348057	1.00000	8.80304	9.35459	14.62490	9.74099	11.74266	17.42716	7.75452	51.03069	0.00039	39.65393	50.04986	47.89601	78.19198	81.65608	39.09986	55.26453	49.63136	63.24708	0.43185	23.17855
2018-05-05 12:01:00	359043379931766049	0.00000	17.17847	11.23866	13.15958	11.68453	13.97007	12.87654	14.86661	44.25087	1.48144	57.33868	73.80862	46.39533	32.96389	88.23422	95.10652	52.47089	2.47273	66.27761	46.14626	72.78069
2018-05-05 12:02:00	359043379931766726	1.00000	11.29166	11.14255	10.58336	11.24428	12.29817	15.15971	7.94968	76.05038	0.00418	57.14660	56.43131	53.62106	69.88655	10.50613	45.54150	4.42801	51.39696	48.26653	75.95658	13.90664
2018-05-05 12:03:00	863033069630348057	0.00000	16.99030	12.54737	4.32565	8.90557	14.21375	11.70407	13.02876	53.42994	1.22739	55.44742	45.28807	51.02904	49.59775	48.07629	65.09799	69.24036	83.76638	44.23996	52.09739	82.12918
2018-05-05 12:04:00	863033069630348578	0.00000	11.93952	14.25170	10.46566	12.76648	12.47758	15.07378	12.86581	64.59291	0.00788	62.38903	63.30324	61.42311	39.12121	90.06879	25.78900	48.02216	20.30243	35.20690	57.55284	19.61716
2018-05-05 12:05:00	8630330696303481008	1.00000	11.67979	12.79752	13.52619	13.73559	11.51293	14.93357	13.59165	55.45862	0.00613	34.93855	49.39554	64.05507	26.27928	42.29863	5.92778	29.30673	78.42706	35.47834	78.32895	73.66244
2018-05-05 12:06:00	359043379931766346	0.00000	16.29278	9.41595	14.34496	7.55481	16.35830	11.30709	15.47773	68.49221	0.61104	69.55032	65.70556	65.82058	24.76668	27.85729	84.16609	33.09458	91.62641	46.06426	22.77165	32.89468
2018-05-05 12:07:00	3590433799317662055	0.00000	13.28633	13.19754	12.76937	12.11859	14.22451	14.73129	16.77362	28.96664	0.03027	86.16225	54.71890	58.28834	36.71742	22.76230	3.10227	29.24049	39.02954	18.60253	42.46334	58.51433
2018-05-05 12:08:00	359043379931766866	1.00000	12.34885	11.14229	11.98608	11.84333	9.64261	13.47758	10.60524	27.78012	0.01185	64.63438	58.86896	45.06852	68.21430	53.86865	57.95893	53.55178	80.14249	79.83159	77.06969	42.56347
2018-05-05 12:09:00	3590433799317661933	1.00000	9.16030	11.77611	11.49536	10.20768	11.05844	14.30429	11.76553	62.42511	0.00049	50.14617	64.05141	26.99450	63.70213	27.88851	77.02263	31.01376	89.92885	10.02765	14.47306	29.79289
2018-05-05 12:10:00	3590433799317661644	1.00000	12.03804	12.84840	11.57295	16.38564	11.50367	12.30170	13.29855	49.76384	0.00874	43.61719	39.12222	57.64541	34.93386	19.00851	50.95956	43.81546	57.86549	73.24076	53.50097	38.57327
2018-05-05 12:11:00	8630330696303482394	1.00000	6.91664	11.99609	9.71033	7.26284	14.03842	16.26180	9.10211	43.02322	0.00011	61.22765	59.41049	65.90867	70.27346	86.26751	68.43798	96.79641	13.96043	86.50860	35.76599	74.23103
2018-05-05 12:12:00	863033069630348149	1.00000	8.27626	10.73491	10.95132	8.99077	9.79604	15.19569	11.54038	42.86272	0.00024	62.60154	41.87893	53.60802	56.50452	15.84574	38.39329	65.58441	92.65349	31.00506	30.67682	4.88924
2018-05-05 12:13:00	359043379931766197	1.00000	15.04187	12.16957	11.55119	14.13497	6.93044	14.17425	12.43565	44.18011	0.17494	54.06295	55.58569	47.33842	40.82237	91.48771	18.39378	56.66782	27.02296	16.44954	44.27931	25.06858
2018-05-05 12:14:00	8630330696303482055	1.00000	13.49120	9.86237	14.36921	15.12147	7.99896	14.58162	13.40790	52.73298	0.03718	51.72436	59.07455	64.32076	42.25344	73.64947	16.71562	27.94471	50.58403	32.66850	40.55862	24.03859
2018-05-05 12:15:00	8630330696303482493	1.00000	13.28444	12.25895	9.82290	9.30333	11.41981	15.57749	10.47871	57.74071	0.03021	56.37279	69.36617	35.22857	36.57862	50.79895	50.85830	13.58927	70.38093	91.57998	59.25345	0.80066
2018-05-05 12:16:00	359043379931766734	0.00000	14.88772	15.35721	7.10732	10.23990	12.15649	10.82069	10.88596	55.45051	0.14996	49.30306	66.17359	60.51948	58.95994	80.69551	75.59835	91.30921	4.45481	31.26222	8.92177	7.02752
2018-05-05 12:17:00	3590433799317661784	0.00000	14.82758	15.26433	9.89226	11.20933	16.12690	12.53513	16.32518	50.63206	0.14118	44.78242	48.53683	73.92898	58.50077	77.67506	63.51867	7.41601	55.99336	50.13307	23.38404	19.04047
2018-05-05 12:18:00	359043379931766585	1.00000	16.19119	8.14218	14.61157	9.31959	10.15723	13.01066	14.06786	63.16580	0.55195	43.92748	40.56236	30.29760	53.33350	77.58031	90.17112	7.98266	77.11544	97.95268	22.56192	63.60062
2018-05-05 12:19:00	3590433799317662113	0.00000	16.92874	13.74889	7.31257	9.54318	15.01246	12.27563	13.59793	45.07898	1.15413	66.07161	64.38221	60.84660	56.34604	63.18577	9.27841	93.62604	32.87424	31.80304	54.48789	34.08162
2018-05-05 12:20:00	3590433799317662220	0.00000	14.11124	15.24258	14.22706	9.95396	14.65014	11.86322	15.13908	16.27774	0.06898	64.72127	54.49950	61.73989	72.31625	3.90574	97.59900	39.95969	88.71563	36.05611	83.87722	62.30500
2018-05-05 12:21:00	3590433799317661792	1.00000	9.15687	9.44820	11.45606	11.64532	9.37069	12.95977	9.99936	51.58017	0.00053	48.70994	46.38718	62.10051	42.22947	6.40811	75.10240	66.22313	68.40214	84.35496	29.85071	59.77924
2018-05-05 12:22:00	8630330696303481826	1.00000	12.31676	10.64005	12.72852	12.50915	10.09582	16.27435	8.21007	45.42379	0.01149	67.07534	60.70239	72.65515	81.39808	44.60973	62.69011	36.57274	79.82320	14.24243	12.10911	64.52097
2018-05-05 12:23:00	3590433799317662287	1.00000	10.60944	10.98889	9.84941	6.97208	11.35329	16.16840	9.89634	59.84330	0.00213	47.12624	55.36705	36.59269	40.54143	73.51910	88.60468	86.89774	41.89417	5.38243	98.40427	6.79813
2018-05-05 12:24:00	8630330696303481511	0.00000	13.92283	12.21717	8.47665	9.18853	14.46471	14.12256	12.87244	34.58383	0.05715	57.50711	74.27353	59.10339	75.92091	87.25734	44.81392	52.52023	17.47022	34.52505	80.15526	73.50905
2018-05-05 12:25:00	359043379931766510	0.00000	17.43803	16.45789	13.53116	9.80258	15.77901	9.77841	12.50929	30.41425	1.92052	52.38516	51.82815	49.22599	46.53114	73.28119	31.81161	27.07942	59.48877	8.27238	84.59618	28.64235
2018-05-05 12:26:00	3590433799317661263	1.00000	17.39781	11.43919	14.12930	12.49094	10.43898	13.79757	12.30718	62.59470	1.84480	68.09443	79.76197	44.18984	50.17030	52.13604	57.50751	22.00790	77.01834	50.65844	71.22331	43.23167
2018-05-05 12:27:00	863033069630348347	1.00000	13.42763	8.70356	15.03439	15.20858	11.56874	13.73422	13.53685	54.49726	0.03486	65.49541	48.25680	49.16613	70.46719	50.80825	67.12419	48.57294	85.08973	1.07023	5.22600	34.94818
2018-05-05 12:28:00	8630330696303481032	0.00000	13.46080	15.65451	14.53284	8.13338	11.09758	10.19035	12.34757	40.08978	0.03603	54.37015	72.22067	22.08282	24.74423	42.24235	39.28027	17.69131	86.25726	28.92119	56.09044	9.66197
2018-05-05 12:29:00	359043379931766122	1.00000	14.92654	6.02601	10.25106	19.56781	9.60714	20.54067	14.80017	69.89660	0.15588	71.98638	68.53253	53.84044	43.32093	98.97111	69.26623	94.16895	63.67199	20.23853	66.92865	29.31643
2018-05-05 12:30:00	3590433799317661305	1.00000	10.32011	8.16769	9.76369	10.91243	10.04137	13.07085	9.65225	68.56799	0.00162	68.98424	76.18975	54.91842	34.89807	97.79532	75.94155	32.05060	87.26643	0.31720	92.34505	59.99057
2018-05-05 12:31:00	863033069630348396	1.00000	17.61812	8.79413	16.15792	12.34885	7.46000	17.37380	14.70200	43.95052	2.29944	45.85786	65.71425	64.04461	80.35809	70.31830	56.15403	93.14853	51.90393	55.28915	66.58116	84.91579
2018-05-05 12:32:00	8630330696303482105	0.00000	13.90565	13.40202	11.42815	11.12332	14.10088	15.29315	13.59741	68.67746	0.05621	58.14625	88.72755	25.31428	65.26788	13.31706	25.56834	76.25033	25.34707	42.85864	4.28609	74.00987
2018-05-05 12:33:00	863033069630348685	1.00000	14.28068	9.50303	12.14968	13.40142	8.81052	15.63327	12.16306	61.63258	0.08175	68.44485	67.44914	30.19126	37.41737	32.07430	15.59253	14.45597	68.69202	62.85910	95.52569	67.05909
2018-05-05 12:34:00	863033069630348313	1.00000	12.40989	11.95870	16.33278	14.61238	9.34103	16.45218	7.42915	41.67507	0.01262	52.14247	22.81736	26.27273	49.19310	98.80554	10.60528	64.54524	42.39646	1.86369	18.62032	78.16886
2018-05-05 12:35:00	8630330696303481446	0.00000	12.50822	16.95156	15.38800	8.84623	14.46274	6.72923	11.33358	42.68421	0.01392	59.18495	35.54414	38.90687	75.68865	94.08351	78.57748	25.12441	16.26414	43.08924	53.45986	86.68591
2018-05-05 12:36:00	359043379931766213	1.00000	17.11910	11.13347	16.85151	14.74217	8.97670	8.37123	16.08103	63.28345	1.39606	41.02414	42.77982	36.97999	42.21980	88.10774	32.08567	75.51021	44.96061	99.59562	87.35924	4.61803
2018-05-05 12:37:00	359043379931766569	1.00000	12.97139	13.87467	10.39887	13.01172	10.49074	12.05083	8.14726	69.37944	0.02210	43.68226	46.17937	70.72508	44.00209	4.04481	51.85478	80.20148	13.81043	99.13570	71.03171	67.22817
2018-05-05 12:38:00	863033069630348867	1.00000	14.43267	11.02648	13.08445	14.53008	6.76143	13.05689	11.46929	62.01181	0.09518	42.89997	75.46007	41.19440	64.88824	27.28836	72.88963	14.83169	54.05723	70.55038	52.07328	98.74032
2018-05-05 12:39:00	8630330696303481206	1.00000	17.58326	7.22769	17.90916	10.96745	9.74630	12.78866	15.90745	23.58556	2.22064	59.88218	63.54682	48.98841	56.32848	34.04382	94.52462	12.82154	16.98103	19.69213	97.03676	75.50715
2018-05-05 12:40:00	863033069630348131	0.00000	13.82224	14.80585	11.01617	10.52525	13.16360	13.00429	12.37819	48.88317	0.05167	53.50541	66.20337	67.61256	37.07874	28.77011	67.49407	13.13858	0.12411	66.77346	64.08200	1.39679
2018-05-05 12:41:00	3590433799317661446	0.00000	12.46530	14.00965	12.88229	10.97033	11.92486	17.06149	13.52069	38.77155	0.01334	63.59448	58.23904	40.66510	34.13997	59.41032	47.45020	80.04556	16.28824	19.97428	36.67994	10.00197
2018-05-05 12:42:00	8630330696303482170	1.00000	12.92471	11.19879	16.46202	13.51889	10.64275	12.98482	11.19456	47.59580	0.02114	35.30528	29.09056	47.95769	49.95118	0.16122	98.99484	37.01590	5.13449	16.30460	81.95304	91.58009
2018-05-05 12:43:00	3590433799317661123	1.00000	9.74729	10.49848	8.86259	10.12586	9.51233	13.54742	11.92458	40.82854	0.00093	38.32991	57.97037	52.02614	51.83258	94.42585	78.94101	69.75166	50.08238	43.19162	48.51653	90.43613
2018-05-05 12:44:00	863033069630348560	0.00000	14.16377	9.99519	12.58121	13.25717	7.93511	14.78764	13.36954	39.38979	0.07274	59.75706	66.67447	35.11075	37.14422	16.46507	59.60697	24.17690	7.73680	33.24934	71.82326	17.68285
2018-05-05 12:45:00	8630330696303481552	0.00000	17.05503	12.70047	17.15527	9.00445	17.96240	12.89713	17.33889	59.32533	1.30949	54.43665	52.79764	74.41110	42.78868	62.10523	74.52714	47.88267	41.67769	75.65272	2.74943	19.81445
2018-05-05 12:46:00	3590433799317661156	1.00000	15.54131	10.59513	14.94145	10.03388	8.25409	15.96809	10.24061	18.82187	0.28819	80.18216	70.46861	34.18443	55.95843	98.63498	51.33412	4.88523	59.78117	36.51847	79.45274	39.17372
2018-05-05 12:47:00	8630330696303481990	0.00000	12.85474	12.70458	10.97585	11.65045	15.75539	15.35754	17.04900	39.83595	0.01968	57.31032	65.35749	65.17637	71.76794	16.18340	20.43177	58.25263	71.33865	35.92272	11.17847	2.20853
2018-05-05 12:48:00	359043379931766759	0.00000	13.47122	16.46656	15.30211	7.02139	14.38143	11.02734	13.71725	20.76589	0.03646	33.00792	56.72963	58.79384	53.84727	60.94124	33.39501	81.85836	59.41079	89.86278	21.02396	54.31518
2018-05-05 12:49:00	3590433799317661826	1.00000	6.82661	6.90728	7.90891	7.57259	14.02364	14.78508	9.74740	55.37145	0.00008	43.93686	46.87627	48.17439	64.97817	81.95599	50.66295	0.24052	53.09801	78.00457	81.80248	9.71044
2018-05-05 12:50:00	8630330696303482055	0.00000	15.33586	12.99315	11.79111	6.14845	11.49029	9.08906	11.66107	45.67927	0.23469	37.19378	59.95238	39.41192	70.78352	85.23989	90.41401	27.75931	84.01312	44.28037	23.41879	71.00051
2018-05-05 12:51:00	359043379931766114	0.00000	14.11563	16.22039	13.42724	5.97645	10.97428	9.15502	10.18102	66.65783	0.06929	44.28305	64.02763	39.44476	82.59119	91.14020	77.21171	17.92330	42.43977	40.79353	27.68399	76.27751
2018-05-05 12:52:00	863033069630348420	1.00000	11.57782	12.48583	10.55970	14.39522	9.27747	10.68031	11.33340	50.49074	0.00552	58.75141	46.78866	51.06375	68.53204	85.68357	78.14298	38.08643	22.21075	16.21369	96.30530	83.88095
2018-05-05 12:53:00	863033069630348602	0.00000	12.96314	11.99616	15.00627	10.74406	14.69161	17.20427	15.62910	43.76318	0.02190	50.38950	49.39203	57.85265	61.53810	86.22005	7.95926	43.66648	36.18703	36.52009	22.37992	64.51899
2018-05-05 12:54:00	8630330696303482311	0.00000	12.94102	14.76760	7.73905	11.51140	14.23059	14.67305	13.21973	50.99849	0.02143	59.55176	43.62468	56.73431	51.88628	63.70579	3.18556	57.66234	33.26068	74.60909	25.60748	0.45406
2018-05-05 12:55:00	3590433799317661545	1.00000	9.54944	11.70279	12.35190	10.80395	13.32268	15.38970	8.45637	72.39181	0.00077	66.45822	66.03644	67.24809	29.39562	92.34602	95.88698	53.27283	30.73244	25.28460	4.24241	9.23295
2018-05-05 12:56:00	8630330696303482402	1.00000	10.33599	11.49141	11.54747	8.17892	12.38621	16.10928	9.76081	62.64742	0.00167	50.51112	32.66785	41.00131	70.08404	64.27917	64.00371	76.49951	54.97232	14.19844	49.91790	25.08232
2018-05-05 12:57:00	8630330696303481214	1.00000	13.37223	12.95796	10.21830	11.83119	12.80028	13.70343	13.92012	45.91866	0.03300	64.15137	60.12737	57.07055	36.72692	76.38681	56.30901	90.19658	42.76526	47.05393	79.05652	28.48251
2018-05-05 12:58:00	359043379931766742	1.00000	15.70182	10.08149	13.87794	17.96832	12.45060	13.63782	16.65253	38.77635	0.33838	48.86865	58.44105	43.36597	41.72653	16.83054	10.99879	35.35024	5.47717	94.01929	58.59719	20.49006
2018-05-05 12:59:00	3590433799317661370	1.00000	12.85389	8.96808	15.99350	12.21364	12.34061	14.47238	16.72192	34.50993	0.01967	71.81582	44.93217	50.15401	68.50304	32.72041	77.13087	41.66996	91.22039	99.81895	34.69260	23.23037
2018-05-05 13:00:00	3590433799317662436	1.00000	12.29049	11.08755	10.01396	10.04611	9.89646	13.49978	13.17158	39.84663	0.01120	62.19485	63.29927	73.82828	29.73072	51.60207	9.12314	56.75187	34.66799	66.25062	78.89549	33.94688
2018-05-05 13:01:00	863033069630348305	1.00000	12.99853	12.50038	8.81587	11.84176	10.35390	13.35084	12.78182	43.37799	0.02272	56.35215	61.01831	42.67468	28.97926	49.89346	46.69789	60.40915	5.30543	69.01435	85.36222	76.06169
2018-05-05 13:02:00	3590433799317661511	1.00000	10.39528	8.38768	8.64029	10.48226	11.31775	14.01108	9.49688	41.39999	0.00172	52.56339	59.62374	41.69257	52.27719	10.36829	50.09450	89.77762	4.87944	21.08817	54.23790	89.24505
2018-05-05 13:03:00	863033069630348800	1.00000	12.02525	10.77959	11.61846	9.47356	7.56086	14.49824	12.18257	24.65579	0.00860	48.40915	52.29908	57.24751	38.95790	88.22055	43.29818	65.35331	87.80422	59.39717	49.43035	45.45847
2018-05-05 13:04:00	3590433799317661073	1.00000	13.86078	10.71071	8.88232	10.96203	10.41686	12.15877	14.03581	44.02833	0.05375	64.67143	63.09674	40.59697	52.00203	14.19250	33.46905	51.55841	45.47107	92.57988	90.03243	89.72336
2018-05-05 13:05:00	3590433799317662261	0.00000	15.18375	13.89177	11.45261	12.13843	16.62820	14.76768	16.43421	53.54559	0.20158	58.47258	78.31246	42.59735	49.85237	44.20986	78.43793	87.91236	54.92741	67.94302	21.30875	43.13552
2018-05-05 13:06:00	8630330696303482410	1.00000	12.71305	11.82041	13.28703	11.27779	9.12639	16.61961	10.21329	51.06884	0.01707	73.23181	50.46893	63.27555	52.80355	7.37608	78.02889	14.14379	18.37547	95.94244	87.72243	60.48860
2018-05-05 13:07:00	359043379931766874	0.00000	14.53458	12.37943	12.55755	8.80459	15.89280	13.71271	14.54290	29.24618	0.10533	55.22573	68.36391	38.28629	43.70146	70.88948	56.97037	11.53626	30.58729	68.62765	59.02330	31.10041
2018-05-05 13:08:00	3590433799317662220	1.00000	10.35189	11.50679	13.40695	10.71646	14.35273	16.95823	12.02782	58.61441	0.00167	40.37369	66.30540	56.69218	31.13227	32.27876	28.38033	93.21210	41.87162	39.62146	68.52869	17.27420
2018-05-05 13:09:00	863033069630348875	1.00000	13.23780	9.85466	14.31718	16.75108	12.71681	9.73916	16.55829	66.46369	0.02887	50.95560	57.14655	57.75251	60.93068	2.48162	27.44094	4.70820	58.60436	65.27140	70.24063	67.52016
2018-05-05 13:10:00	863033069630348214	1.00000	12.80910	12.83638	11.68140	14.50226	10.48816	11.38511	14.64291	48.67137	0.01878	37.12265	52.18764	35.44894	44.44526	81.54499	48.35216	95.34206	76.49634	66.51616	46.45625	48.21901
2018-05-05 13:11:00	8630330696303481453	1.00000	11.44509	7.23062	5.95509	8.13086	10.41960	11.85011	14.42071	35.95060	0.00480	35.55702	57.22590	77.56092	34.10824	88.87092	55.46996	67.39189	18.72476	28.70512	35.68498	63.98385
2018-05-05 13:12:00	359043379931766049	0.00000	11.52901	14.66937	14.54978	12.39614	15.48816	14.07742	14.57303	49.68291	0.00527	71.28157	69.48210	35.32733	77.44856	86.06379	64.51140	39.91396	40.51496	71.42575	93.08692	83.36882
2018-05-05 13:13:00	8630330696303481248	1.00000	13.63080	13.06441	7.97542	9.21531	7.89529	12.53617	14.93049	45.30440	0.04267	45.68062	53.50179	38.26993	32.22791	47.65765	88.07874	69.06043	38.75140	51.58224	97.23454	84.13787
2018-05-05 13:14:00	863033069630348917	1.00000	7.59370	8.47894	8.53771	9.87025	11.74797	14.99113	11.33167	40.93063	0.00015	39.79541	53.24465	65.31621	31.82446	91.41067	48.26421	75.21285	9.88322	0.16116	5.77422	42.96071
2018-05-05 13:15:00	8630330696303481271	1.00000	9.04732	11.26598	14.90149	11.82619	11.44341	15.83171	9.99658	40.21174	0.00042	64.24671	57.06916	58.11340	47.98360	29.59086	41.77857	71.96593	82.36119	82.54168	74.30066	27.00276
2018-05-05 13:16:00	3590433799317661446	0.00000	13.93858	15.54310	12.83458	12.35150	12.99970	9.03790	14.32108	33.95830	0.05810	46.42928	50.23599	52.72480	70.98180	84.87370	27.73108	54.52350	54.54636	47.31095	9.20334	54.93679
2018-05-05 13:17:00	3590433799317661750	1.00000	6.81625	9.58667	11.67867	10.68718	10.99897	13.37708	10.22567	72.57216	0.00008	26.94013	42.91042	52.83332	50.01772	57.24319	0.49301	53.53254	73.69529	92.24236	42.14418	27.44793
2018-05-05 13:18:00	359043379931766072	0.00000	13.69976	14.84070	16.71719	14.03601	17.41902	11.88721	17.21835	64.20300	0.04577	54.38927	48.23776	74.59782	90.76668	26.76376	77.68267	57.23339	0.43889	43.60494	68.51790	0.52339
2018-05-05 13:19:00	359043379931766775	1.00000	10.68437	12.68003	10.02427	18.86393	13.17317	19.30012	11.58583	64.46690	0.00227	50.28122	46.37863	51.63962	40.17736	21.92277	74.86015	3.28203	75.74284	81.91903	98.17434	85.83033
