ts	imei	mwra	c.android.youtube	c.katana	c.dogalize	c.android.chrome	c.android.gm	c.UCMobile.x86	c.raider	c.android.vending	c.updateassist	c.UCMobile.intl
2018-05-05 13:03:00	863033069630348800	1.00000	11.32440	13.08087	8.84415	11.38309	14.50707	99.62117	20.77846	7.14618	49.54272	43.93725
2018-05-05 13:04:00	3590433799317661073	1.00000	10.04530	14.63189	14.73064	15.33559	14.99583	8.44744	4.94019	24.39004	30.73513	83.13520
2018-05-05 13:05:00	3590433799317662261	0.00000	11.16078	12.29514	17.79963	16.36939	11.88914	75.47485	32.21876	71.17084	91.97487	4.53977
2018-05-05 13:06:00	8630330696303482410	1.00000	9.27647	13.69354	7.89342	13.13173	16.49208	48.46080	63.86543	99.79074	69.38063	30.18411
2018-05-05 13:07:00	359043379931766874	0.00000	12.53311	10.17831	12.20819	10.08530	13.10448	84.26147	50.04496	7.07487	35.01791	18.87929
2018-05-05 13:08:00	3590433799317662220	1.00000	13.09808	12.00885	8.24872	10.05336	9.74546	77.48275	25.43338	96.93360	7.00107	20.33118
2018-05-05 13:09:00	863033069630348875	1.00000	18.58377	11.43345	10.34439	9.86946	12.95140	57.89348	59.98464	2.27208	70.08981	42.99340
2018-05-05 13:10:00	863033069630348214	1.00000	16.12647	13.48141	9.49739	12.10773	8.92793	36.82082	18.65946	24.10029	37.95246	18.91460
2018-05-05 13:11:00	8630330696303481453	1.00000	13.27078	12.49417	9.24022	13.32744	12.96748	78.04949	30.59368	80.76081	91.19411	63.65327
2018-05-05 13:12:00	359043379931766049	0.00000	15.00408	9.67019	12.19413	9.74782	12.16340	90.73889	76.60235	20.91062	20.29732	1.70083
2018-05-05 13:13:00	8630330696303481248	1.00000	13.41676	10.76816	12.75025	10.70954	15.71128	86.17602	71.20410	0.28223	83.86931	62.70910
2018-05-05 13:14:00	863033069630348917	1.00000	20.84035	15.84043	9.31655	17.46624	13.32695	70.87179	63.61863	84.50453	31.71840	26.69227
2018-05-05 13:15:00	8630330696303481271	1.00000	11.84879	16.68309	7.80557	17.24404	12.97447	18.24421	98.10179	34.89650	93.42289	10.44942
2018-05-05 13:16:00	3590433799317661446	0.00000	16.89895	9.74910	10.25220	10.33341	13.62168	35.58119	4.38723	4.68423	19.84045	60.76542
2018-05-05 13:17:00	3590433799317661750	1.00000	17.69416	9.26738	10.28387	13.13743	12.58000	66.93075	22.77266	60.21657	10.87175	14.32013
2018-05-05 13:18:00	359043379931766072	0.00000	12.11267	11.65259	9.08664	14.10735	18.87662	26.89844	5.42794	24.27490	98.38943	80.45178
2018-05-05 13:19:00	359043379931766775	1.00000	13.40429	13.99970	5.53466	13.24832	8.84494	2.55565	36.90211	36.87729	72.02226	80.18679
2018-05-05 13:20:00	863033069630348933	1.00000	15.21016	10.24921	11.42250	11.52354	15.01175	69.87268	87.80862	44.07614	58.85434	41.50158
2018-05-05 13:21:00	359043379931766478	0.00000	12.46864	15.15574	19.03609	13.42885	10.54866	56.66417	59.84676	61.04057	25.27240	56.68426
2018-05-05 13:22:00	8630330696303481982	1.00000	15.05850	14.25018	8.62615	10.73242	9.90828	41.43276	25.77304	79.08742	76.67581	66.78566
2018-05-05 13:23:00	359043379931766601	0.00000	16.09147	8.69686	10.43846	12.00468	15.69334	45.55308	38.16268	99.14911	5.99810	22.76497
2018-05-05 13:24:00	8630330696303481453	1.00000	15.70179	13.09939	9.27362	10.31916	16.53095	67.93700	15.39319	96.32999	81.61894	56.83084
2018-05-05 13:25:00	863033069630348024	0.00000	15.47831	12.01477	10.19004	11.98271	15.12419	81.08709	42.76109	22.67440	64.78410	60.06601
2018-05-05 13:26:00	3590433799317661305	1.00000	16.83031	10.87008	16.79185	15.04692	15.53114	79.72073	28.28536	92.13092	52.35838	22.27924
2018-05-05 13:27:00	8630330696303481552	1.00000	13.15350	15.02953	9.17856	17.25159	13.47554	91.29552	21.37969	69.37091	94.07447	44.06271
2018-05-05 13:28:00	3590433799317661800	1.00000	14.22406	5.81913	14.32459	8.49586	15.37150	37.15692	29.16171	55.16597	96.06814	55.25526
2018-05-05 13:29:00	863033069630348529	1.00000	15.46903	15.54800	12.55756	15.46692	15.29743	36.66817	61.10683	13.30217	62.85532	87.97215
2018-05-05 13:30:00	8630330696303482212	1.00000	16.88088	14.35602	10.14761	10.82391	11.45089	22.95070	63.97527	74.41180	81.59462	57.13111
2018-05-05 13:31:00	3590433799317661081	0.00000	15.65361	8.55911	10.70680	8.59803	14.79032	99.19901	61.89284	15.52703	31.96129	35.82825
2018-05-05 13:32:00	8630330696303481248	0.00000	13.49149	12.46680	17.26239	14.50178	9.80057	8.83317	11.22955	17.33705	41.02480	8.35152
2018-05-05 13:33:00	3590433799317662113	0.00000	13.75917	13.08718	9.73586	9.95444	12.86148	84.50075	31.73284	21.75268	32.51465	98.20682
2018-05-05 13:34:00	3590433799317661891	1.00000	12.39707	12.15332	16.94343	11.26972	15.98268	68.72043	12.90737	59.79557	91.73224	71.78527
2018-05-05 13:35:00	863033069630348222	1.00000	14.01225	16.52613	10.52211	16.17304	14.56443	15.57091	63.33132	75.29835	99.55468	60.00045
2018-05-05 13:36:00	863033069630348370	1.00000	16.10782	10.69865	14.20415	10.25940	15.10420	81.99060	64.60284	86.68336	1.52707	22.28797
2018-05-05 13:37:00	8630330696303482246	1.00000	11.37316	16.07584	8.77175	16.01165	15.67562	54.12022	77.20011	52.49199	82.48820	99.17596
2018-05-05 13:38:00	3590433799317661248	1.00000	13.61565	10.60044	9.15416	14.68979	12.23655	79.97820	85.18282	57.64239	57.89188	97.77123
2018-05-05 13:39:00	3590433799317662295	1.00000	14.27714	14.60352	11.06160	19.49564	13.95171	6.44473	86.60109	85.56466	38.41841	65.39943
2018-05-05 13:40:00	359043379931766924	0.00000	15.41964	11.71770	10.83993	11.85870	12.78976	1.92232	42.65691	75.82097	17.76479	87.89191
2018-05-05 13:41:00	3590433799317662154	1.00000	13.62356	11.71989	10.79919	11.32038	14.41984	84.58978	18.93923	3.81440	55.14635	43.58720
2018-05-05 13:42:00	3590433799317662477	1.00000	14.97581	12.69768	10.12217	14.15827	11.47127	10.66780	47.93385	98.32498	18.92286	27.88817
2018-05-05 13:43:00	3590433799317661099	1.00000	13.50320	12.59544	10.18471	12.92544	13.54483	6.34053	5.91280	17.19686	53.21627	23.59895
2018-05-05 13:44:00	3590433799317661636	1.00000	11.80182	19.72254	9.03271	16.41844	13.83212	68.68194	45.52458	90.89758	30.96914	56.74877
2018-05-05 13:45:00	8630330696303481594	0.00000	18.14627	11.18740	9.89670	10.77634	11.94780	73.76936	79.24700	15.05792	49.89050	29.14904
2018-05-05 13:46:00	8630330696303481404	0.00000	13.67401	8.64903	9.70600	9.73562	15.31456	80.68519	84.12244	11.62927	88.40573	19.29223
2018-05-05 13:47:00	8630330696303481925	1.00000	16.23213	11.50263	7.45231	13.95118	12.81384	41.34021	59.47749	96.96677	33.44091	19.29244
2018-05-05 13:48:00	863033069630348123	0.00000	16.28014	11.49042	13.59701	9.56169	14.78736	14.43556	78.03922	25.28991	48.00324	22.08556
2018-05-05 13:49:00	863033069630348818	1.00000	15.72750	13.28300	7.64813	10.13542	6.51250	90.65922	69.77765	81.61739	41.34845	33.45564
2018-05-05 13:50:00	8630330696303482410	0.00000	13.63085	10.82253	9.50277	10.56196	14.80394	31.20775	6.10883	80.57387	55.81448	35.56526
2018-05-05 13:51:00	359043379931766106	1.00000	16.49992	12.61174	9.65781	16.92649	12.64962	97.18297	91.17011	42.58713	22.15947	79.70875
2018-05-05 13:52:00	8630330696303482105	1.00000	14.73518	16.50457	14.33945	11.41274	10.30461	26.93391	75.28840	62.04732	67.01354	6.43223
2018-05-05 13:53:00	359043379931766346	1.00000	18.70477	15.50430	11.73003	15.29736	15.64186	13.76212	61.06401	8.91987	28.50952	48.73757
2018-05-05 13:54:00	3590433799317662097	0.00000	15.41931	11.07511	12.08926	9.51708	13.66709	64.47048	6.26269	31.44243	17.67588	23.69488
2018-05-05 13:55:00	8630330696303482048	0.00000	13.38216	12.54657	9.84819	6.72707	9.36812	54.29346	73.34661	37.78986	44.54593	85.79430
2018-05-05 13:56:00	359043379931766437	1.00000	15.62334	17.90101	10.55127	9.21810	10.41556	21.56822	20.46492	41.27055	70.84447	76.32981
2018-05-05 13:57:00	8630330696303481305	1.00000	14.34250	14.37092	8.53182	14.18310	13.89522	50.60321	97.64007	8.21839	53.86680	61.45745
2018-05-05 13:58:00	863033069630348438	1.00000	14.64822	14.40012	11.61070	14.46371	12.06798	86.13660	57.86689	83.51573	25.89371	2.11629
2018-05-05 13:59:00	8630330696303481628	1.00000	15.07076	11.20209	8.51603	13.08769	11.49102	49.37115	74.96197	7.75106	51.96496	84.74235
2018-05-05 14:00:00	8630330696303482378	0.00000	14.36522	11.93725	16.13133	12.06494	10.48445	46.34719	82.40393	26.20206	27.75309	2.15815
2018-05-05 14:01:00	863033069630348602	1.00000	14.08865	11.22167	13.34590	8.67256	13.03868	95.66660	53.73917	79.75315	43.34747	13.19646
2018-05-05 14:02:00	3590433799317661701	0.00000	15.83716	10.94483	11.03220	11.04620	15.38920	97.51211	59.25623	45.78825	38.06094	63.58946
2018-05-05 14:03:00	8630330696303482485	0.00000	13.86618	10.73523	12.24725	12.82088	12.95766	8.83520	8.47498	32.14335	84.74163	64.14027
2018-05-05 14:04:00	3590433799317662352	0.00000	13.25948	9.10270	11.00912	12.81507	14.89013	96.65744	69.74359	58.50992	94.66523	27.18451
2018-05-05 14:05:00	3590433799317661339	1.00000	13.51206	14.27800	11.79563	13.57865	11.90331	75.55620	0.81772	9.11857	78.58267	31.52583
2018-05-05 14:06:00	3590433799317661453	1.00000	14.07041	15.59480	10.59250	13.25731	14.80130	27.96281	80.59778	42.70700	10.75106	27.28893
2018-05-05 14:07:00	359043379931766809	0.00000	14.87576	9.42918	10.26046	11.05959	11.98671	71.02444	95.97255	75.98074	49.86697	33.18207
2018-05-05 14:08:00	863033069630348552	1.00000	13.90744	15.75620	13.40101	17.02655	15.99336	23.77962	70.01892	64.14046	83.25486	41.87025
2018-05-05 14:09:00	3590433799317661461	1.00000	16.37955	16.28702	9.31311	16.24554	10.76096	31.67745	14.06575	58.97970	49.67091	40.79998
2018-05-05 14:10:00	359043379931766817	0.00000	10.99273	16.91768	8.66976	10.64136	5.59985	69.71513	67.52632	22.73175	3.55543	45.17146
2018-05-05 14:11:00	3590433799317661446	0.00000	16.45188	8.83532	12.34425	8.46584	10.97773	32.73518	1.67786	21.30557	64.83375	40.84318
2018-05-05 14:12:00	3590433799317661313	1.00000	13.97385	17.60671	10.23607	10.59761	8.26766	78.61069	60.49597	33.59175	31.49354	55.63920
2018-05-05 14:13:00	8630330696303481230	0.00000	16.31440	17.91594	11.35885	14.95806	15.51026	20.04598	57.97023	63.82105	57.53792	60.25618
2018-05-05 14:14:00	3590433799317662360	0.00000	16.04779	12.14941	9.52087	10.25771	14.28190	18.96856	3.70200	74.66123	6.24474	96.81737
2018-05-05 14:15:00	3590433799317661362	0.00000	12.82404	9.10282	12.89034	9.11184	10.87285	85.72697	42.03644	68.67357	64.90922	63.09397
2018-05-05 14:16:00	863033069630348057	1.00000	14.41730	14.38290	11.59394	11.45611	12.80785	33.10704	87.74837	47.27623	64.70280	24.26984
2018-05-05 14:17:00	3590433799317662295	0.00000	11.34399	14.59332	5.86413	11.42899	16.00001	84.62636	52.69560	43.12884	39.84813	50.36609
2018-05-05 14:18:00	8630330696303482139	1.00000	12.24307	17.69556	9.24382	11.64710	9.86919	58.89890	6.09027	29.53256	80.42622	37.75312
2018-05-05 14:19:00	8630330696303482493	0.00000	14.75189	10.66419	14.45840	12.30203	8.58856	44.11710	18.35678	32.01097	60.00467	95.60964
2018-05-05 14:20:00	3590433799317662105	1.00000	11.76576	10.98790	8.37060	11.35954	13.07653	44.66331	88.20952	47.58123	6.37077	98.75571
2018-05-05 14:21:00	8630330696303482444	1.00000	12.21436	13.46273	9.34971	13.26071	12.36226	9.62088	5.19298	15.71746	5.26145	18.73816
2018-05-05 14:22:00	8630330696303481628	0.00000	15.83573	8.47094	11.23632	10.15794	11.02465	4.38711	74.47847	96.43149	25.48299	10.40939
2018-05-05 14:23:00	3590433799317661180	1.00000	14.24217	17.98319	6.71193	9.98491	11.09017	58.20112	23.75938	0.29239	49.90614	63.86475
2018-05-05 14:24:00	359043379931766452	0.00000	14.87288	11.83295	11.95760	9.61699	15.67070	69.10755	27.40004	75.98270	96.72944	50.67098
2018-05-05 14:25:00	8630330696303482162	0.00000	12.00413	16.46832	9.22299	10.34653	8.22301	3.86112	58.85706	38.56004	22.23878	59.41791
2018-05-05 14:26:00	3590433799317662170	1.00000	12.77965	12.32459	14.87667	11.73520	14.60046	12.11414	81.28956	9.40522	47.48835	61.16796
2018-05-05 14:27:00	3590433799317661057	1.00000	15.48157	12.95618	11.45320	14.19457	14.44473	98.06207	72.32615	48.26942	89.16923	18.42160
2018-05-05 14:28:00	8630330696303482121	1.00000	18.55064	10.65099	9.59254	11.79710	13.04319	49.42713	97.71891	32.23022	41.84287	61.77505
2018-05-05 14:29:00	3590433799317661297	0.00000	14.81390	11.06819	10.14101	11.17807	14.07312	93.41555	60.91815	56.30879	4.43528	51.11246
2018-05-05 14:30:00	863033069630348172	1.00000	15.05494	13.77501	11.44808	10.49709	9.73492	1.92276	94.12853	32.01870	47.17972	45.88544
2018-05-05 14:31:00	8630330696303482303	1.00000	16.05489	14.22410	12.16561	9.22964	13.27446	62.97370	84.80835	80.70047	51.60644	60.81947
2018-05-05 14:32:00	3590433799317662220	1.00000	16.32423	13.35818	13.89103	11.73719	12.31993	21.84336	18.54594	90.24981	33.84363	76.51164
2018-05-05 14:33:00	863033069630348693	1.00000	13.76760	14.27262	8.62143	17.27576	13.89027	27.65515	27.85999	90.14212	11.30273	43.62799
2018-05-05 14:34:00	8630330696303482337	0.00000	14.60602	10.80833	9.09544	11.39341	14.23328	30.75992	62.30701	88.69144	36.47370	49.70859
2018-05-05 14:35:00	3590433799317662097	0.00000	18.52562	8.97460	8.18486	5.66319	8.71805	29.23824	35.02675	31.25941	39.14486	41.16222
2018-05-05 14:36:00	8630330696303481701	1.00000	13.24780	13.13649	5.27566	14.25030	10.05125	77.88762	10.81748	55.01843	45.05792	36.00240
2018-05-05 14:37:00	8630330696303481644	0.00000	13.02505	7.96435	13.95447	9.97662	13.82402	21.49598	17.48469	9.18693	71.04687	67.98004
2018-05-05 14:38:00	3590433799317661594	1.00000	16.57221	11.12817	8.04315	9.72283	13.94493	81.46335	73.26763	63.85371	52.87649	74.19409
2018-05-05 14:39:00	3590433799317662410	1.00000	11.91811	11.74087	6.62259	11.74838	7.96013	37.71170	5.67076	7.52986	21.58672	41.40474
2018-05-05 14:40:00	8630330696303481065	0.00000	15.60119	9.61807	12.79316	10.06564	6.40678	46.25190	24.59968	90.55853	38.65562	39.25588
2018-05-05 14:41:00	863033069630348750	1.00000	14.34192	12.55440	10.37024	8.60501	7.50197	71.75204	33.75376	23.01768	96.66880	83.84044
2018-05-05 14:42:00	3590433799317661032	0.00000	15.05445	9.22052	13.44776	12.00056	11.64333	8.63364	10.85380	13.16800	82.58234	5.16785
2018-05-05 14:43:00	863033069630348719	0.00000	15.25939	9.99530	10.19818	11.21351	14.92181	91.93658	64.90723	78.12560	39.82579	5.16883
2018-05-05 14:44:00	3590433799317661966	0.00000	12.53725	8.12477	13.62708	12.10928	11.85315	20.57585	59.00974	82.57192	72.46252	31.63684
2018-05-05 14:45:00	359043379931766130	1.00000	12.71512	14.32266	11.30505	11.52919	9.44696	84.85447	53.39987	51.91502	85.34307	3.83882
2018-05-05 14:46:00	863033069630348800	1.00000	14.15195	7.03952	6.91005	12.43560	12.62853	35.24230	96.09782	71.33181	17.18387	83.41881
2018-05-05 14:47:00	3590433799317662436	1.00000	12.74804	16.22905	11.23985	9.71861	9.88806	40.57982	96.59871	85.99394	47.51681	16.34978
2018-05-05 14:48:00	3590433799317661750	1.00000	11.17831	15.23912	12.92861	13.39371	15.55104	28.56080	5.85472	25.47123	84.34078	7.94881
2018-05-05 14:49:00	359043379931766411	1.00000	12.20650	10.02508	14.20982	13.42180	14.55217	98.94346	28.29560	80.12358	53.65426	0.30905
2018-05-05 14:50:00	359043379931766635	1.00000	13.69165	13.46057	8.95299	9.98102	10.86968	97.34909	93.99915	94.44793	27.71235	50.05207
2018-05-05 14:51:00	8630330696303481685	1.00000	13.37127	15.54437	7.02536	13.11391	9.96229	93.39618	34.21053	97.27118	43.38765	45.67138
2018-05-05 14:52:00	8630330696303481719	1.00000	14.80845	10.90226	12.67463	12.55813	11.36954	16.10698	74.97836	14.50007	5.33340	56.06606
2018-05-05 14:53:00	3590433799317661404	1.00000	16.20818	9.08645	10.97311	7.07885	9.12742	75.49971	50.26423	68.14789	8.34820	0.07426
2018-05-05 14:54:00	8630330696303481149	1.00000	13.01213	16.64083	11.38751	15.00410	10.74861	10.07673	75.87178	79.42209	93.51727	78.04474
2018-05-05 14:55:00	8630330696303481750	1.00000	11.43908	14.20089	10.12474	10.56006	15.10677	27.05353	95.34426	6.46435	36.91407	18.80954
2018-05-05 14:56:00	359043379931766494	0.00000	12.25056	11.16655	14.74509	11.73861	10.14324	60.74305	2.94679	44.15357	69.17788	60.51784
2018-05-05 14:57:00	3590433799317662436	1.00000	13.04521	13.41408	6.08580	13.14456	13.03621	40.45574	88.30837	27.41640	12.83239	77.20544
2018-05-05 14:58:00	8630330696303481362	0.00000	14.09975	8.92383	13.84252	11.40888	11.58275	41.41929	1.35905	65.91902	50.57274	41.54250
2018-05-05 14:59:00	8630330696303481818	0.00000	16.94322	12.71479	14.99112	14.64016	10.40966	17.89343	22.15947	89.88725	77.28378	11.04714
2018-05-05 15:00:00	8630330696303481222	1.00000	18.10393	13.84467	8.31376	13.12967	11.43563	25.84445	54.30632	61.16899	56.55440	69.22792
2018-05-05 15:01:00	8630330696303482204	1.00000	13.75247	11.32437	13.42223	14.52343	15.50833	5.01919	71.88356	79.59559	93.87780	0.52653
2018-05-05 15:02:00	863033069630348909	1.00000	15.28954	8.42143	11.54982	13.90318	15.48721	20.12665	12.61309	67.29776	20.02020	7.24369
2018-05-05 15:03:00	8630330696303481958	1.00000	15.44399	15.37617	12.39447	16.48969	14.59129	48.81515	1.07322	94.64134	16.58667	13.34152
2018-05-05 15:04:00	3590433799317661917	1.00000	10.47235	14.11376	11.63190	16.59727	13.23027	30.83554	44.87089	12.74186	1.24388	12.10390
2018-05-05 15:05:00	8630330696303481180	0.00000	14.10082	10.37165	13.04201	11.70739	12.63445	33.01540	45.48130	19.46904	45.76867	65.50745
2018-05-05 15:06:00	3590433799317661008	0.00000	14.98696	8.89476	8.99210	12.30660	13.22292	16.52494	39.76371	53.63501	73.87855	36.46269
2018-05-05 15:07:00	863033069630348230	1.00000	17.98410	12.75579	10.95992	14.61144	14.22342	58.01802	15.16166	88.62442	66.52082	11.97405
2018-05-05 15:08:00	863033069630348255	1.00000	14.91440	12.03500	10.40144	14.53467	14.61422	15.98328	49.48985	4.76464	3.81008	47.77421
2018-05-05 15:09:00	8630330696303481875	0.00000	13.41453	12.27455	11.92032	13.83587	14.79198	81.78223	68.81223	54.37128	30.33590	36.87461
2018-05-05 15:10:00	863033069630348883	0.00000	12.68509	13.24283	11.18240	12.69391	10.81844	89.99438	65.43113	27.65124	4.00549	26.84500
2018-05-05 15:11:00	8630330696303482139	1.00000	15.86562	15.18854	11.23812	7.89125	7.93671	50.89030	18.91742	59.98432	17.30138	26.51913
2018-05-05 15:12:00	359043379931766049	1.00000	13.10004	13.10984	8.62633	5.97991	8.90304	74.21281	5.61423	61.89544	17.15831	19.26691
2018-05-05 15:13:00	359043379931766304	1.00000	14.17821	10.96858	15.43447	14.53474	12.58935	95.29695	36.52511	19.60674	19.30945	62.67564
2018-05-05 15:14:00	863033069630348230	1.00000	16.11996	11.93189	13.48180	18.69500	11.83933	90.26448	54.27549	5.70348	29.83624	40.64098
2018-05-05 15:15:00	8630330696303482436	0.00000	18.49164	9.40843	13.75560	12.42538	7.04156	95.96863	23.12639	23.83521	0.97058	2.26788
2018-05-05 15:16:00	359043379931766684	1.00000	15.13698	12.52286	6.57517	10.98171	12.72436	16.31784	82.77506	94.32728	29.56835	64.07562
2018-05-05 15:17:00	8630330696303482147	1.00000	12.83603	12.26715	11.97825	15.11719	16.66016	28.96409	96.85127	66.81093	15.06145	91.96482
2018-05-05 15:18:00	3590433799317662212	1.00000	15.33029	12.35721	12.29417	9.81643	12.19813	14.88680	15.16742	16.19301	56.74285	54.42096
2018-05-05 15:19:00	3590433799317661495	1.00000	12.91019	16.17470	12.39670	16.55188	16.22540	59.58326	73.05593	69.26950	59.90540	75.15865
2018-05-05 15:20:00	3590433799317661099	1.00000	13.35123	10.81809	11.14867	9.38967	10.16497	48.90088	59.86375	56.01984	9.91865	14.49193
2018-05-05 15:21:00	8630330696303481503	1.00000	15.37590	14.78109	9.65921	10.68075	12.73214	54.05373	91.74222	2.84778	44.30557	56.32646
2018-05-05 15:22:00	359043379931766510	1.00000	9.46715	13.88997	10.46976	8.27591	10.88734	95.53596	82.09028	91.32600	22.30018	66.97938
2018-05-05 15:23:00	3590433799317661552	0.00000	16.83886	12.06632	13.70609	10.85957	9.16130	47.12899	16.18299	11.10830	31.75550	7.93827
2018-05-05 15:24:00	863033069630348057	1.00000	11.82885	14.29774	15.08191	16.97807	15.48674	63.00890	40.64012	75.52116	55.22866	3.01488
2018-05-05 15:25:00	359043379931766445	0.00000	15.80270	11.08877	14.73719	8.07754	11.07026	52.30985	83.55076	77.01767	56.58852	59.88366
2018-05-05 15:26:00	359043379931766064	1.00000	13.34858	16.21110	11.36261	9.43793	10.26342	25.26856	18.37398	4.19063	49.32864	57.73944
2018-05-05 15:27:00	3590433799317662311	1.00000	14.05881	14.19958	12.07290	11.73077	7.66633	70.06033	17.98205	59.80927	78.44836	40.14658
2018-05-05 15:28:00	3590433799317661909	0.00000	13.63025	9.16323	10.36466	11.21361	14.27865	61.32083	8.12851	92.68631	0.88516	26.93704
2018-05-05 15:29:00	863033069630348404	0.00000	14.32044	11.25458	8.83800	12.52226	11.96527	81.23486	40.22742	65.76563	15.39471	74.30041
